B2,B3,B4,B5,B6,B7,B8,B8A,lat,lon,Chl_a,DO,NH3_N,Chl,NH3
7.8e-18,9.920000000000001e-18,1.25e-17,1.4640000000000002e-17,1.69e-17,1.793e-17,1.954e-17,1.884e-17,25.3,83.0,23.260881158047148,-9.103111825182527,8.46510501093441,101.19137883852062,3.758589363936245
1.032e-17,1.148e-17,1.31e-17,1.4879999999999998e-17,1.68e-17,1.766e-17,1.9e-17,1.837e-17,25.3,83.0,22.21965437165164,-10.232507172689662,7.048350982177503,89.24680746640689,4.131690036679075
8.449999999999999e-18,1.0480000000000001e-17,1.3020000000000005e-17,1.508e-17,1.7410000000000002e-17,1.852e-17,2.0180000000000002e-17,1.9420000000000003e-17,25.3,83.0,24.05977692271144,-7.96720830355097,8.480929847946099,95.8222256401504,3.4418072000242934
8.69e-18,1.046e-17,1.2159999999999998e-17,1.5139999999999998e-17,1.636e-17,1.878e-17,1.8980000000000005e-17,1.947e-17,25.3,83.0,25.015165057651664,-9.890226095149561,7.572977151569221,96.11635016005316,5.473765925598436
7.31e-18,9.47e-18,1.126e-17,1.5020000000000002e-17,1.623e-17,1.8729999999999998e-17,1.854e-17,1.9390000000000002e-17,25.3,83.0,25.43109067850218,-8.820316198770595,8.673515264556757,103.57049973573913,5.317705392608327
9.439999999999998e-18,1.092e-17,1.2380000000000002e-17,1.528e-17,1.647e-17,1.8760000000000002e-17,1.8950000000000005e-17,1.9400000000000002e-17,25.3,83.0,24.580406644564203,-8.912644942769392,7.55821564188432,99.3462362625734,4.750572616671586
8.43e-18,1.032e-17,1.1920000000000001e-17,1.5549999999999998e-17,1.6759999999999997e-17,1.927e-17,1.909e-17,1.989e-17,25.3,83.0,25.54265086079384,-10.261301026687773,7.912981025555232,102.24957533825885,4.279944037864074
9.26e-18,1.0859999999999999e-17,1.2159999999999998e-17,1.5260000000000007e-17,1.6620000000000002e-17,1.81e-17,1.9580000000000002e-17,1.8940000000000006e-17,25.3,83.0,25.32018077832797,-8.434903665130971,7.93717896684307,88.29311968488284,3.8381445281583253
9.17e-18,1.064e-17,1.196e-17,1.515e-17,1.6440000000000002e-17,1.787e-17,1.904e-17,1.87e-17,25.3,83.0,24.728117740236385,-10.811232301578427,7.414903918564906,98.64533439375982,2.839988802897836
8.260000000000002e-18,1.016e-17,1.1739999999999999e-17,1.515e-17,1.6559999999999998e-17,1.8190000000000003e-17,1.982e-17,1.911e-17,25.3,83.0,25.53384799548277,-11.608116668194194,8.254006273318492,105.78778702345184,3.7432059684941237
9.739999999999999e-18,1.1219999999999997e-17,1.2420000000000005e-17,1.553e-17,1.6909999999999997e-17,1.84e-17,1.986e-17,1.918e-17,25.3,83.0,25.060800348755404,-10.058903178896388,7.669197735693402,106.12935786932458,3.1659508224371047
9.77e-18,1.118e-17,1.236e-17,1.525e-17,1.7119999999999998e-17,1.834e-17,1.8940000000000006e-17,1.906e-17,25.3,83.0,24.911208255191,-10.040829498775201,7.454528440454174,104.93350170551565,3.1194649141790167
9.120000000000001e-18,1.1040000000000001e-17,1.2580000000000001e-17,1.5340000000000006e-17,1.7519999999999996e-17,1.8990000000000004e-17,2.008e-17,1.968e-17,25.3,83.0,23.595435392686625,-8.729588297041628,8.142047817643027,92.36755031584647,2.782436359698669
9.820000000000002e-18,1.118e-17,1.2300000000000001e-17,1.531e-17,1.7199999999999998e-17,1.847e-17,1.8980000000000005e-17,1.915e-17,25.3,83.0,24.526297769176303,-11.399590526608998,7.574104172257513,102.13936356038704,4.109724145463533
9.400000000000001e-18,1.1219999999999997e-17,1.272e-17,1.5490000000000006e-17,1.769e-17,1.918e-17,2.029e-17,1.9880000000000002e-17,25.3,83.0,23.92789395908411,-11.295039858201118,7.871342966138657,102.50202766754265,4.930347497511411
8.67e-18,1.096e-17,1.228e-17,1.53e-17,1.7390000000000004e-17,1.889e-17,1.932e-17,1.951e-17,25.3,83.0,24.39062132878584,-9.933549672466073,7.913728020557137,98.60101127040346,5.925245525764076
7.97e-18,1.0540000000000001e-17,1.2e-17,1.52e-17,1.74e-17,1.8990000000000004e-17,1.946e-17,1.9650000000000003e-17,25.3,83.0,26.00669406228931,-11.973420493265307,8.149829981029198,108.29668870403442,5.7568085942654195
9.24e-18,1.1539999999999999e-17,1.2740000000000005e-17,1.544e-17,1.757e-17,1.918e-17,1.9810000000000002e-17,1.9830000000000003e-17,25.3,83.0,24.2523350922406,-8.703498450201836,7.709412513738485,99.36854579643168,4.528029337126885
8.72e-18,1.1380000000000001e-17,1.2699999999999999e-17,1.56e-17,1.789e-17,1.9580000000000002e-17,2.023e-17,2.0190000000000004e-17,25.3,83.0,23.74455802283248,-8.759406103760341,7.950509590800339,96.72682923500476,5.157763097766081
9.24e-18,1.1600000000000001e-17,1.364e-17,1.5990000000000002e-17,1.7309999999999998e-17,1.893e-17,1.9699999999999998e-17,2.0070000000000002e-17,25.3,83.0,23.734040143833063,-8.071904215338721,7.047729502788261,92.65514337978226,5.644153315325814
7.040000000000003e-18,1.026e-17,1.3080000000000001e-17,1.582e-17,1.729e-17,1.918e-17,2.008e-17,2.047e-17,25.3,83.0,25.06714790123773,-7.534905648046568,8.605462643170226,95.00098725812751,4.807090965106342
8.12e-18,1.088e-17,1.3299999999999999e-17,1.575e-17,1.717e-17,1.9e-17,1.9830000000000003e-17,2.026e-17,25.3,83.0,24.02369531684274,-9.658634218392208,7.486262986728019,97.29797953761751,2.634356812113707
7.01e-18,1.0180000000000001e-17,1.2799999999999998e-17,1.597e-17,1.7499999999999998e-17,1.9410000000000004e-17,2.008e-17,2.057e-17,25.3,83.0,24.00000493950361,-8.950119402061098,8.718182392619305,99.55007973599947,2.093935312201817
8.840000000000002e-18,1.096e-17,1.318e-17,1.61e-17,1.8129999999999998e-17,1.956e-17,2.12e-17,2.0420000000000007e-17,25.3,83.0,24.004870915374102,-10.498211231142912,8.421543559011084,100.27176691043597,2.422468522376946
8.279999999999999e-18,1.08e-17,1.3299999999999999e-17,1.623e-17,1.845e-17,1.986e-17,2.2e-17,2.0720000000000007e-17,25.3,83.0,24.85733617160824,-7.617479318373101,8.245109466250538,93.24928796537986,2.606730618820289
8.36e-18,1.06e-17,1.3020000000000005e-17,1.609e-17,1.8190000000000003e-17,1.9640000000000003e-17,2.144e-17,2.057e-17,25.3,83.0,24.17360429158085,-9.084455833595303,8.417837142409082,98.1928271691913,2.7591193849974847
8.5e-18,1.094e-17,1.3399999999999998e-17,1.6339999999999998e-17,1.858e-17,1.9990000000000002e-17,2.2200000000000002e-17,2.092e-17,25.3,83.0,24.42931712148052,-9.49026229254818,8.19371413876658,88.82443147474918,2.544321129506802
9.439999999999998e-18,1.1880000000000001e-17,1.388e-17,1.674e-17,1.9289999999999998e-17,2.0410000000000002e-17,2.296e-17,2.229e-17,25.3,83.0,24.33581488079192,-10.201000778464891,8.007933990937243,96.90490339353673,4.8667726644948885
8.78e-18,1.194e-17,1.432e-17,1.661e-17,1.9570000000000003e-17,2.052e-17,2.4520000000000002e-17,2.301e-17,25.3,83.0,22.573982753115256,-10.40019596825113,8.065469555122984,95.45825350314458,3.700193099614613
1.124e-17,1.322e-17,1.472e-17,1.658e-17,1.904e-17,1.9880000000000002e-17,2.304e-17,2.184e-17,25.3,83.0,22.345406012927267,-5.026883044399985,7.303079253601015,88.17656040477092,4.985259192641121
1.1499999999999999e-17,1.3499999999999997e-17,1.498e-17,1.687e-17,1.934e-17,2.017e-17,2.324e-17,2.2090000000000002e-17,25.3,83.0,20.75337163500525,-10.37655668111939,7.372355866870979,98.81140411513891,4.369322637563654
1.082e-17,1.3499999999999997e-17,1.566e-17,1.7199999999999998e-17,1.9380000000000003e-17,2.0780000000000002e-17,2.246e-17,2.144e-17,25.3,83.0,21.315217346845547,-5.722627166733479,7.40413676215799,82.2870074711707,5.860549371473922
9.830000000000001e-18,1.326e-17,1.576e-17,1.7229999999999998e-17,1.972e-17,2.151e-17,2.3279999999999996e-17,2.2080000000000003e-17,25.3,83.0,21.60133256995285,-6.590068662350305,7.267805915642424,79.32958671483581,5.001133614304692
1.008e-17,1.316e-17,1.558e-17,1.721e-17,1.953e-17,2.105e-17,2.272e-17,2.176e-17,25.3,83.0,21.32763902126248,-8.445523851617844,7.322409018916253,87.25859092209286,4.750592679310256
1.02e-17,1.354e-17,1.598e-17,1.729e-17,1.9870000000000006e-17,2.17e-17,2.352e-17,2.221e-17,25.3,83.0,22.32118077634393,-8.445624126136247,6.947036701731763,91.51744544145704,3.2635994159367394
9.62e-18,1.3120000000000001e-17,1.528e-17,1.763e-17,1.8910000000000002e-17,2.074e-17,2.2540000000000005e-17,2.2050000000000002e-17,25.3,83.0,22.21080707434869,-7.376728002668242,6.990868346761275,90.56876010167652,3.3934781671618337
9.069999999999999e-18,1.254e-17,1.47e-17,1.74e-17,1.874e-17,2.0720000000000007e-17,2.2080000000000003e-17,2.188e-17,25.3,83.0,23.29349127016502,-7.026376032869192,7.605945010163794,90.91349566262244,6.039674289818153
1.004e-17,1.332e-17,1.5340000000000006e-17,1.768e-17,1.897e-17,2.076e-17,2.248e-17,2.2040000000000003e-17,25.3,83.0,22.96692469278813,-8.36672852775388,7.390925804650033,96.30061806693932,3.5373862875740896
9.759999999999999e-18,1.334e-17,1.552e-17,1.797e-17,1.927e-17,2.121e-17,2.296e-17,2.251e-17,25.3,83.0,23.729599512650854,-7.767359217229184,6.922029035147826,91.34199409118433,4.625244698766682
1.0420000000000002e-17,1.344e-17,1.6180000000000002e-17,1.8910000000000002e-17,1.9920000000000002e-17,2.168e-17,2.3140000000000002e-17,2.315e-17,25.3,83.0,22.51302715536851,-9.400927197505267,7.237489422910928,95.86399506128842,5.685931463725849
9.52e-18,1.3e-17,1.61e-17,1.914e-17,2.0110000000000002e-17,2.1980000000000002e-17,2.3540000000000003e-17,2.3580000000000002e-17,25.3,83.0,24.211211505707105,-8.554203196665615,7.670291367692184,92.49452103180478,5.4607577609518945
1.032e-17,1.338e-17,1.622e-17,1.901e-17,2.0020000000000003e-17,2.1800000000000004e-17,2.3329999999999998e-17,2.336e-17,25.3,83.0,23.30168515796077,-8.76991451019618,7.481848255502792,87.96548302127408,4.097174699778147
9.869999999999999e-18,1.328e-17,1.64e-17,1.934e-17,2.029e-17,2.2280000000000002e-17,2.3819999999999998e-17,2.387000000000001e-17,25.3,83.0,22.95166991690026,-8.983841420193324,7.4202915531158204,93.50652462082974,2.92198624277058
1.116e-17,1.462e-17,1.738e-17,1.949e-17,2.118e-17,2.275e-17,2.448e-17,2.419e-17,25.3,83.0,22.53082290417969,-5.784890725028212,7.279105687153687,89.14987148374973,3.6914863580430057
1.1e-17,1.458e-17,1.744e-17,1.968e-17,2.1380000000000002e-17,2.2970000000000003e-17,2.4640000000000004e-17,2.4379999999999998e-17,25.3,83.0,22.53966667788936,-6.021884149035706,7.187248479359657,85.97774428622641,3.7389912064384347
1.1140000000000001e-17,1.456e-17,1.738e-17,1.949e-17,2.116e-17,2.274e-17,2.4580000000000003e-17,2.4220000000000002e-17,25.3,83.0,21.999662728468657,-6.813594506736457,7.21402632617905,85.0406389975093,4.9397096588247305
1.1140000000000001e-17,1.452e-17,1.73e-17,1.998e-17,2.145e-17,2.3170000000000002e-17,2.448e-17,2.448e-17,25.3,83.0,23.00041828387432,-5.122803973897508,7.445098162870234,88.9172982573207,5.096033075607485
9.940000000000001e-18,1.354e-17,1.7199999999999998e-17,1.9020000000000005e-17,2.1080000000000002e-17,2.3810000000000002e-17,2.5040000000000002e-17,2.3259999999999998e-17,25.3,83.0,21.795782507927505,-6.135038184396093,7.728557181234914,93.11610832388158,2.707959569050389
9.54e-18,1.3239999999999999e-17,1.7100000000000006e-17,1.923e-17,2.1300000000000002e-17,2.4049999999999998e-17,2.532e-17,2.3489999999999997e-17,25.3,83.0,22.41722378890469,-7.819251375759939,7.896231067771748,90.88522814256612,3.646024510233793
1.008e-17,1.354e-17,1.7219999999999996e-17,1.908e-17,2.1110000000000002e-17,2.387000000000001e-17,2.511e-17,2.331e-17,25.3,83.0,22.36339790077092,-8.44674973961547,7.716347833936243,87.10993010135161,5.443809583539748
9.97e-18,1.356e-17,1.734e-17,1.935e-17,2.1420000000000005e-17,2.418e-17,2.544e-17,2.362e-17,25.3,83.0,22.98337538054974,-5.863042354046091,7.822737364235068,88.17147830843086,2.270997201255014
1.094e-17,1.444e-17,1.832e-17,1.93e-17,2.173e-17,2.246e-17,2.4659999999999997e-17,2.36e-17,25.3,83.0,20.33657542105346,-6.621227589819787,7.398487477654936,87.26275848669262,3.0565751633326643
1.0900000000000002e-17,1.452e-17,1.832e-17,1.95e-17,2.192e-17,2.264e-17,2.488e-17,2.3790000000000007e-17,25.3,83.0,22.239155123810217,-9.302534651491243,7.444820814826361,88.74485830483982,5.354956691543494
1.126e-17,1.462e-17,1.832e-17,1.9329999999999998e-17,2.174e-17,2.248e-17,2.468e-17,2.359e-17,25.3,83.0,20.012012560607914,-5.326374637117953,7.704240303666162,91.16401631677178,3.5064415444997943
1.134e-17,1.478e-17,1.852e-17,1.9620000000000002e-17,2.2010000000000002e-17,2.2730000000000002e-17,2.5e-17,2.393e-17,25.3,83.0,20.99822130855095,-8.005144090280037,7.508017222921581,83.96160247527824,2.479623267585563
9.72e-18,1.364e-17,1.65e-17,1.8790000000000002e-17,1.9800000000000002e-17,2.298e-17,2.412e-17,2.3550000000000002e-17,25.3,83.0,22.93271282010976,-3.137720633258018,7.146144111066658,79.53475736245257,4.949589118617377
9.24e-18,1.3399999999999998e-17,1.642e-17,1.896e-17,1.995e-17,2.322e-17,2.4400000000000003e-17,2.3760000000000003e-17,25.3,83.0,23.0944910912525,-10.420968659335072,7.528279769791037,94.48870510984372,3.9548008220164075
9.04e-18,1.3239999999999999e-17,1.642e-17,1.875e-17,1.9770000000000002e-17,2.3170000000000002e-17,2.4489999999999998e-17,2.38e-17,25.3,83.0,22.388408109339093,-11.052624844972586,7.343281079560042,98.76325514451484,3.375575979526332
9.490000000000001e-18,1.364e-17,1.664e-17,1.881e-17,1.9840000000000002e-17,2.3560000000000007e-17,2.4689999999999997e-17,2.387000000000001e-17,25.3,83.0,22.36905715439125,-6.445476606082604,7.454421142946732,86.98386138954712,5.945930216237663
1.976e-17,2.4935999999990003e-16,1.8423999999999999e-16,1.8766e-16,1.658e-16,1.5205e-16,1.4352e-16,1.3750000000000002e-16,25.3,83.0,20.11370350359388,-7.628713482544256,3.3971065030591974,80.27117234089856,2.291492536477258
7.82e-18,1.2320000000000002e-17,1.638e-17,1.8500000000000002e-17,2.017e-17,2.436e-17,2.4199999999999998e-17,2.492e-17,25.3,83.0,22.156773932207503,-10.994821867765031,8.09850736507999,95.97958887633554,5.752377054914725
1.208e-17,1.47e-17,1.7040000000000002e-17,1.9130000000000005e-17,2.063e-17,2.3730000000000002e-17,2.322e-17,2.411e-17,25.3,83.0,22.746854724123114,-8.008311108087204,7.059137979756652,92.09932845958315,5.81134750621367
9.54e-18,1.338e-17,1.677e-17,1.8800000000000002e-17,2.033e-17,2.418e-17,2.3960000000000002e-17,2.474e-17,25.3,83.0,22.4665931016073,-7.379081937015648,7.22662595652992,84.76316658211475,6.058867807293845
8.73e-18,1.304e-17,1.683e-17,1.863e-17,2.028e-17,2.434e-17,2.442e-17,2.5160000000000002e-17,25.3,83.0,21.6618145467288,-9.224205165316842,7.49154148338699,93.71338452009,4.294642235481161
1.176e-17,1.47e-17,1.732e-17,1.955e-17,2.1869999999999998e-17,2.327e-17,2.53e-17,2.477e-17,25.3,83.0,22.895264920495045,-5.745788385049059,7.149728512233703,83.32988763274436,6.0478709708007825
1.2320000000000002e-17,1.478e-17,1.702e-17,1.978e-17,2.1499999999999998e-17,2.2500000000000005e-17,2.436e-17,2.3730000000000002e-17,25.3,83.0,23.261126395952324,-9.646194395898934,7.25305098454414,91.8406299057217,4.883922888406508
1.1600000000000001e-17,1.5359999999999998e-17,1.816e-17,1.976e-17,2.1750000000000002e-17,2.5010000000000002e-17,2.6219999999999998e-17,2.5989999999999998e-17,25.3,83.0,22.04936643729461,-6.858364341136779,7.380785018008274,77.97422967060683,3.3713529650924756
1.012e-17,1.472e-17,1.81e-17,1.967e-17,2.1869999999999998e-17,2.5689999999999998e-17,2.7e-17,2.6659999999999998e-17,25.3,83.0,21.930199036346423,-7.25316937992083,7.824802539359984,87.33433977057452,4.387681965834153
1.13e-17,1.5240000000000002e-17,1.818e-17,1.972e-17,2.176e-17,2.5170000000000007e-17,2.646e-17,2.6249999999999998e-17,25.3,83.0,21.16099483589564,-5.1886894755076,7.220178668788803,76.2796556332455,4.170696851905395
1.0560000000000001e-17,1.494e-17,1.828e-17,1.967e-17,2.193e-17,2.589e-17,2.717e-17,2.682e-17,25.3,83.0,21.12360915345973,-7.161560035968965,7.390727405627189,83.32533077353312,3.2813575799244545
1.266e-17,1.64e-17,1.8980000000000005e-17,2.121e-17,2.196e-17,2.5010000000000002e-17,2.6959999999999998e-17,2.668e-17,25.3,83.0,22.60635120507736,-8.915398635050693,6.294333907714907,92.28964420273141,5.6994162157763695
1.224e-17,1.642e-17,1.916e-17,2.1459999999999998e-17,2.2130000000000002e-17,2.5349999999999998e-17,2.7519999999999998e-17,2.714e-17,25.3,83.0,22.58971265088912,-9.410602778788462,6.589407128673049,94.66986315463437,2.5761823639215136
1.234e-17,1.64e-17,1.918e-17,2.135e-17,2.1980000000000002e-17,2.5310000000000002e-17,2.7519999999999998e-17,2.714e-17,25.3,83.0,22.136852107582243,-8.628549762051193,6.503049310224412,83.67468984299508,2.965756476377123
1.4e-17,1.696e-17,1.896e-17,2.11e-17,2.207e-17,2.4550000000000003e-17,2.6139999999999998e-17,2.605e-17,25.3,83.0,22.19927229606153,-7.255642338958202,6.344177490900773,86.41040784831081,6.387065767923733
1.3120000000000001e-17,1.736e-17,1.914e-17,2.1940000000000002e-17,2.3560000000000007e-17,2.691000000000001e-17,2.658e-17,2.784000000000001e-17,25.3,83.0,23.44548525454702,-10.284872231011793,6.713221179009274,94.15385770600413,2.457948170501618
1.208e-17,1.7e-17,1.914e-17,2.214e-17,2.3810000000000002e-17,2.7440000000000002e-17,2.7219999999999998e-17,2.863e-17,25.3,83.0,22.718767320135104,-7.637475808150952,6.867570188554142,89.5822336865598,2.3789113104496757
1.2459999999999997e-17,1.708e-17,1.91e-17,2.211e-17,2.3790000000000007e-17,2.7390000000000003e-17,2.708e-17,2.844e-17,25.3,83.0,23.304798690585017,-10.185114231134834,6.527888582744398,101.1492775276,5.196680589406723
1.227e-17,1.7219999999999996e-17,1.926e-17,2.221e-17,2.392e-17,2.773e-17,2.7519999999999998e-17,2.8840000000000004e-17,25.3,83.0,22.843118549816108,-8.253704381030408,7.0548938295145005,92.20196426528749,4.592036977899796
1.224e-17,1.5260000000000007e-17,1.702e-17,1.924e-17,2.1590000000000003e-17,2.392e-17,2.410000000000001e-17,2.429e-17,25.3,83.0,22.36779491240508,-9.4672461466199,6.813446186518704,92.26441867845942,3.2334933901935705
1.254e-17,1.548e-17,1.718e-17,1.937e-17,2.173e-17,2.4049999999999998e-17,2.4280000000000003e-17,2.4450000000000002e-17,25.3,83.0,22.96836990747508,-6.218246641172493,7.021533583348547,92.8177183903076,3.459881567591182
7.920000000000001e-18,1.296e-17,1.5840000000000002e-17,2.098e-17,2.388e-17,2.574e-17,2.75e-17,2.829e-17,25.3,83.0,26.736422101721114,-12.815851061685834,9.557236135787669,113.13996903550893,5.419547466886804
8.579999999999999e-18,1.3499999999999997e-17,1.614e-17,2.105e-17,2.388e-17,2.5659999999999998e-17,2.7540000000000003e-17,2.845e-17,25.3,83.0,26.33040013819737,-13.178603387397148,8.595534846388597,107.49676812784749,5.544214752481481
8.859999999999999e-18,1.366e-17,1.626e-17,2.1190000000000002e-17,2.401e-17,2.5750000000000002e-17,2.7749999999999998e-17,2.863e-17,25.3,83.0,26.55738488034978,-8.951349771244523,8.218506448939106,101.40526845645759,2.2750175156040053
1.1659999999999998e-17,1.396e-17,1.554e-17,1.866e-17,2.054e-17,2.298e-17,2.268e-17,2.3810000000000002e-17,25.3,83.0,23.872394503936583,-10.544339694715022,7.247208828454703,91.30208290370473,5.753538202978691
1.1780000000000002e-17,1.41e-17,1.566e-17,1.881e-17,2.0660000000000003e-17,2.312e-17,2.2819999999999997e-17,2.4020000000000006e-17,25.3,83.0,24.211534861282,-9.632159667184583,7.494839814323658,95.08009652887867,5.407181320518752
1.186e-17,1.418e-17,1.6039999999999998e-17,1.897e-17,2.222e-17,2.5020000000000007e-17,2.426e-17,2.4750000000000002e-17,25.3,83.0,23.3516819872547,-14.063519566632966,8.171781535662046,97.48954513308472,6.4722789340577584
8.19e-18,1.206e-17,1.384e-17,1.789e-17,2.293e-17,2.3790000000000007e-17,2.512e-17,2.7160000000000003e-17,25.3,83.0,25.82922808298741,-8.160664770611024,9.182544028477938,99.69266717568118,5.056232712808459
7.688000000000002e-17,7.028e-17,6.576e-17,6.365000000000002e-17,5.682e-17,5.657000000000001e-17,5.912e-17,5.580000000000001e-17,25.3,83.0,19.263807914055143,-5.687730532054932,4.1359979861647815,85.18299618138343,7.223504170224883
7.240000000000002e-18,1e-17,1.2480000000000001e-17,1.5920000000000005e-17,1.8790000000000002e-17,2.11e-17,2.026e-17,2.192e-17,25.3,83.0,25.35851388074755,-11.795624024638261,9.208918106663791,103.60437115911486,4.983805330672082
1.7219999999999996e-17,1.582e-17,1.544e-17,1.613e-17,1.6250000000000005e-17,1.726e-17,1.586e-17,1.6930000000000005e-17,25.3,83.0,21.05690927204921,-7.9268126848341405,5.082453545219575,84.75841198086978,6.48221839754213
9.97e-18,1.202e-17,1.284e-17,1.576e-17,1.7490000000000005e-17,1.897e-17,2.014e-17,2.0190000000000004e-17,25.3,83.0,23.9494677109335,-7.029363055870983,7.744215204056871,89.96720063344779,3.895440399757309
8.019999999999999e-18,1.0780000000000001e-17,1.208e-17,1.558e-17,1.742e-17,1.909e-17,2.0299999999999998e-17,2.0489999999999998e-17,25.3,83.0,26.62911646214486,-11.809424749586665,7.704920640203321,100.04719081966029,4.932561952211012
1.096e-17,1.2639999999999999e-17,1.322e-17,1.5929999999999998e-17,1.7649999999999998e-17,1.9e-17,2.004e-17,2.0100000000000002e-17,25.3,83.0,23.415910228169064,-10.392330513416777,6.977749502157627,98.10812515628615,5.343674478402102
9.800000000000002e-18,1.194e-17,1.284e-17,1.6030000000000002e-17,1.7780000000000006e-17,1.926e-17,2.035e-17,2.046e-17,25.3,83.0,24.16879441076224,-11.559299456945142,7.477259564585645,101.97088119524302,2.7830256620332063
1.0560000000000001e-17,1.1539999999999999e-17,1.262e-17,1.552e-17,1.708e-17,1.854e-17,1.9800000000000002e-17,1.9020000000000005e-17,25.3,83.0,24.98157116002048,-12.476029595010317,7.553927024438042,104.48875906314804,2.9328542671591804
7.6e-18,9.439999999999998e-18,1.1439999999999999e-17,1.52e-17,1.687e-17,1.852e-17,1.998e-17,1.9130000000000005e-17,25.3,83.0,26.738985593081985,-14.08345880829986,8.861315708262314,113.45917547710349,3.4848705376469296
1.024e-17,1.124e-17,1.2459999999999997e-17,1.5459999999999996e-17,1.703e-17,1.855e-17,1.982e-17,1.901e-17,25.3,83.0,24.929894303430537,-10.276492756932416,7.570428450052496,100.23635341005095,6.550912542632846
9.18e-18,1.0560000000000001e-17,1.2159999999999998e-17,1.5559999999999997e-17,1.714e-17,1.875e-17,2.012e-17,1.9289999999999998e-17,25.3,83.0,25.697533276654973,-12.069133162865885,7.96106991128112,104.5260532585805,3.022936030228322
1.004e-17,1.18e-17,1.304e-17,1.427e-17,1.628e-17,1.687e-17,1.804e-17,1.854e-17,25.3,83.0,21.71381573077593,-8.597287356541731,6.894161522702803,93.64135244948235,3.933047018618535
7.620000000000001e-18,1.026e-17,1.2300000000000001e-17,1.374e-17,1.5999999999999998e-17,1.6669999999999998e-17,1.804e-17,1.8760000000000002e-17,25.3,83.0,21.71266313683773,-11.733077978761651,7.65336926690824,94.76301036701534,5.264849747017868
9.380000000000001e-18,1.132e-17,1.2799999999999998e-17,1.405e-17,1.6159999999999997e-17,1.6790000000000004e-17,1.803e-17,1.8640000000000003e-17,25.3,83.0,21.820848015530974,-10.01963339495515,7.199620857831105,92.14598217038288,5.747454072799096
1.0050000000000001e-17,1.186e-17,1.314e-17,1.446e-17,1.647e-17,1.709e-17,1.8240000000000002e-17,1.883e-17,25.3,83.0,21.50431944635875,-5.585200894697824,6.811529437807996,84.97756993435712,5.952674628383151
1.0180000000000001e-17,1.196e-17,1.296e-17,1.5909999999999996e-17,1.713e-17,1.92e-17,1.886e-17,2.005e-17,25.3,83.0,24.85203153592786,-9.002041606884962,7.177410128531682,96.12004617107829,5.5555560525926175
1.2699999999999999e-17,1.3680000000000001e-17,1.404e-17,1.657e-17,1.7640000000000002e-17,1.932e-17,1.888e-17,1.9830000000000003e-17,25.3,83.0,23.36352930076237,-10.113415963161934,6.394727988786952,93.20472041353328,4.256295125454362
9.64e-18,1.158e-17,1.2740000000000005e-17,1.5840000000000002e-17,1.7040000000000002e-17,1.918e-17,1.886e-17,2.008e-17,25.3,83.0,24.260148597865424,-10.174916180545067,7.51973059809964,101.70705216079219,4.333547185816606
1.076e-17,1.2380000000000002e-17,1.328e-17,1.626e-17,1.746e-17,1.947e-17,1.907e-17,2.021e-17,25.3,83.0,24.144239814599512,-13.056490075342566,6.984913562974612,99.28177613199563,3.3658264757161063
1.76e-17,1.806e-17,1.848e-17,2.004e-17,2.0700000000000002e-17,2.232e-17,2.1980000000000002e-17,2.1750000000000002e-17,25.3,83.0,21.77804807374707,-4.010874236934254,5.344732713407081,81.98565335008459,2.945697776686309
1.2920000000000002e-17,1.456e-17,1.666e-17,1.947e-17,2.031e-17,2.243e-17,2.2040000000000003e-17,2.1869999999999998e-17,25.3,83.0,22.952027938395148,-8.26045295101713,7.17939657845112,98.38136440283776,6.409519175090338
1.758e-17,1.792e-17,1.8460000000000002e-17,1.9990000000000002e-17,2.0700000000000002e-17,2.238e-17,2.2e-17,2.1790000000000002e-17,25.3,83.0,21.12983807807885,-6.591172979972746,5.562471741825256,85.19374761275002,3.0770881741024443
1.396e-17,1.538e-17,1.7159999999999998e-17,1.9770000000000002e-17,2.003e-17,2.1970000000000003e-17,2.1580000000000004e-17,2.136e-17,25.3,83.0,23.03030247017237,-7.823765151747561,6.338884975164293,89.45745168316225,4.616209598382278
7.860000000000001e-18,8.939999999999999e-18,1.034e-17,1.431e-17,1.5340000000000006e-17,1.6440000000000002e-17,1.6159999999999997e-17,1.689e-17,25.3,83.0,27.53627638900264,-12.969733708457271,8.365381015527586,109.67183001555331,4.3387706069084615
6.8600000000000005e-18,8.22e-18,9.900000000000001e-18,1.425e-17,1.528e-17,1.64e-17,1.6059999999999996e-17,1.687e-17,25.3,83.0,28.24652841231444,-16.415110168025674,9.45757992632647,121.25668144393013,4.607671021913198
8.16e-18,9.13e-18,1.0420000000000002e-17,1.438e-17,1.537e-17,1.645e-17,1.619e-17,1.689e-17,25.3,83.0,27.10288388901593,-10.899403514624465,7.89897566641336,111.34004200895536,5.325790621668974
9.690000000000002e-18,1.0359999999999999e-17,1.1219999999999997e-17,1.475e-17,1.577e-17,1.6759999999999997e-17,1.65e-17,1.709e-17,25.3,83.0,26.17609564005691,-12.247319248332264,8.165790624514026,109.10147085611241,5.910292177225893
1.084e-17,1.1980000000000001e-17,1.328e-17,1.6250000000000005e-17,1.8190000000000003e-17,1.823e-17,1.6480000000000002e-17,1.8950000000000005e-17,25.3,83.0,23.56594288156823,-5.763917362163941,7.740184871746985,90.58281627293648,5.083268633464732
